crn,dept,course_id,instructor,title,modality,credits,capacity,days,start_time,end_time,location
88532,NR,NR 5854,KM Perkins,Leadership Comm Sustain Prof,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
88533,NR,NR 5854,KM Perkins,Leadership Comm Sustain Prof,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
88534,NR,NR 5874,C O'Brien,Strategies for Sustainability,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
88535,NR,NR 5874,MH Schnitzer,Strategies for Sustainability,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
88545,NSEG,NSEG 3145,DW Freeman,Fundamentals of Nuclear Engr,F2F,3,126,T R,12:30PM,1:45PM,SURGE 104B
88546,NSEG,NSEG 3604,DW Freeman,Radiation Detect & Shielding,F2F,3,75,T R,11:00AM,12:15PM,SURGE 104D
88547,NSEG,NSEG 4424,Y Liu,Reactor Thermal Hydraulics,F2F,3,20,T R,3:30PM,4:45PM,MCB 322
91318,NSEG,NSEG 5104,Staff,Applied Math for Nuclear Eng,OnlineAsync,3,20,(ARR),(ARR),(ARR),00X
90954,NSEG,NSEG 5114,DW Freeman,Nuclear Eng Fundamentals,Hybrid,3,40,T R,9:30AM,10:45AM,SURGE 118B
90965,NSEG,NSEG 5114,DW Freeman,Nuclear Eng Fundamentals,OnlineAsync,3,10,(ARR),(ARR),(ARR),00X
88553,NSEG,NSEG 5134,A Haghighat,Monte Carlo Particle Transport,OnlineSync,3,20,M W,12:30PM,1:45PM,SURGE 118B
88554,NSEG,NSEG 5134,A Haghighat,Monte Carlo Particle Transport,OnlineAsync,3,20,(ARR),(ARR),(ARR),00X
88559,NSEG,NSEG 5424,Y Liu,Reactor Thermal Hydraulics,F2F,3,15,T R,2:00PM,3:15PM,BUR 123A
88560,NSEG,NSEG 5424,Y Liu,Reactor Thermal Hydraulics,OnlineAsync,3,20,(ARR),(ARR),(ARR),00X
88573,NSEG,NSEG 5944,A Haghighat,Nuclear Eng Graduate Seminar,Hybrid,1,20,F,10:10AM,11:00AM,MCB 218
88591,NSEG,NSEG 6204,J Zhang,Adv Nucl Fuel Processing,F2F,3,20,M W,2:30PM,3:45PM,SURGE 118B
88592,NSEG,NSEG 6204,J Zhang,Adv Nucl Fuel Processing,OnlineSync,3,10,M W,2:30PM,3:45PM,ONLINE
88603,PAPA,PAPA 5014,MM Dull,Concepts Publ Adm,OnlineSync,3,30,W,5:45PM,8:30PM,ONLINE
88605,PAPA,PAPA 5044,SE Carter,Local Govt & Prof Mgr,OnlineSync,3,15,R,4:00PM,6:45PM,ONLINE
88606,PAPA,PAPA 5214,DW Wimberley,Research Methods,F2F,3,15,W,2:00PM,4:50PM,MCB 658
88609,PAPA,PAPA 5316,S Mastracci,Government Administration,F2F,3,15,M,4:00PM,6:45PM,CPAP 203
88610,PAPA,PAPA 5316,S Mastracci,Government Administration,OnlineSync,3,15,M,4:00PM,6:45PM,ONLINE
91754,PAPA,PAPA 5354,PS Roberts,Hmlnd Sec & Response &Recovery,F2F,3,0,M,5:45PM,8:15PM,TBA
91755,PAPA,PAPA 5354,PS Roberts,Hmlnd Sec & Response &Recovery,OnlineSync,3,0,M,5:45PM,8:15PM,ONLINE
88611,PAPA,PAPA 5904,JV Rees,Project and Report,OnlineSync,3,0,W,4:00PM,6:45PM,ONLINE
91767,PAPA,PAPA 6154,Staff,Adv Topics Pub Orgs,Hybrid,3,12,W,7:00PM,9:45PM,CPAP 102
88674,PAPA,PAPA 6154,JP Casey,Adv Topics Pub Orgs,OnlineSync,3,15,R,4:00PM,6:45PM,ONLINE
91770,PAPA,PAPA 6154,Staff,Adv Topics Pub Orgs,OnlineSync,3,12,W,7:00PM,9:45PM,ONLINE
88675,PAPA,PAPA 6214,RA Zuniga,Public Policy Process,OnlineSync,3,20,R,4:00PM,6:45PM,ONLINE
88679,PAPA,PAPA 6294,E Malczewski,Cap Sem Pub Pol,Hybrid,3,0,T,5:45PM,8:30PM,CPAP 102
88680,PAPA,PAPA 6294,E Malczewski,Cap Sem Pub Pol,OnlineSync,3,0,T,5:45PM,8:30PM,ONLINE
88681,PAPA,PAPA 6324,DM Bredenkamp,Per Proc & Policy,OnlineSync,3,15,T,4:00PM,6:45PM,ONLINE
91032,PAPA,PAPA 6344,DM Bredenkamp,Ldrship & Mgt Process Pub Adm,OnlineSync,3,0,M,5:45PM,8:30PM,ONLINE
88682,PAPA,PAPA 6394,SL Smith,Cap Sem Public Mgt,OnlineSync,3,0,W,5:45PM,8:30PM,ONLINE
88684,PAPA,PAPA 6414,E Malczewski,Normative Foundations,OnlineSync,3,15,R,1:00PM,3:45PM,ONLINE
88686,PAPA,PAPA 6514,AT Edisis,Publ Adm & Policy Inq,OnlineSync,3,20,T,5:45PM,8:30PM,ONLINE
88737,PHIL,PHIL 1204,G Novack,Knowledge and Reality,F2F,3,40,T R,3:30PM,4:45PM,PAM 2028
88738,PHIL,PHIL 1204,D Hoek,Knowledge and Reality,F2F,3,30,M W,1:25PM,2:15PM,HAHN N 140
88739,PHIL,PHIL 1204,EP Lewis,Knowledge and Reality,F2F,3,40,M W F,12:20PM,1:10PM,NCB 110A
88740,PHIL,PHIL 1204,D Hoek,Knowledge and Reality,F2F,3,30,M W,1:25PM,2:15PM,HAHN N 140
88741,PHIL,PHIL 1204,D Hoek,Knowledge and Reality,F2F,3,30,M W,1:25PM,2:15PM,HAHN N 140
88743,PHIL,PHIL 1204,LK Patton,Knowledge and Reality,Hybrid,3,40,T R,11:00AM,12:15PM,AA 114
88744,PHIL,PHIL 1204,D Hoek,Knowledge and Reality,F2F,3,30,M W,1:25PM,2:15PM,GOODW 244
88745,PHIL,PHIL 1204,D Hoek,Knowledge and Reality,F2F,3,30,M W,1:25PM,2:15PM,HAHN N 140
88746,PHIL,PHIL 1204,D Hoek,Knowledge and Reality,F2F,3,30,M W,1:25PM,2:15PM,HAHN N 140
91306,PHIL,PHIL 1204,BC Jantzen,Knowledge and Reality,F2F,3,40,T R,12:30PM,1:45PM,PAM 2028
88747,PHIL,PHIL 1304,Staff,Morality and Justice,F2F,3,30,M W,12:20PM,1:10PM,WHIT 300
88748,PHIL,PHIL 1304,D Lind,Morality and Justice,F2F,3,40,M W F,12:20PM,1:10PM,NCB 110B
88749,PHIL,PHIL 1304,Staff,Morality and Justice,F2F,3,30,M W,12:20PM,1:10PM,WHIT 300
88750,PHIL,PHIL 1304,Staff,Morality and Justice,F2F,3,30,M W,12:20PM,1:10PM,WHIT 300
88751,PHIL,PHIL 1304,Staff,Morality and Justice,F2F,3,30,M W,12:20PM,1:10PM,WHIT 300
88752,PHIL,PHIL 1304,HR Wildman Short,Morality and Justice,F2F,3,40,T R,2:00PM,3:15PM,PAM 1003
88753,PHIL,PHIL 1304,Staff,Morality and Justice,F2F,3,30,M W,12:20PM,1:10PM,WHIT 300
88754,PHIL,PHIL 1304,Staff,Morality and Justice,F2F,3,30,M W,12:20PM,1:10PM,WHIT 300
90609,PHIL,PHIL 1304,SD Respess,Morality and Justice,F2F,3,40,T R,3:30PM,4:45PM,WLH 345
91772,PHIL,PHIL 1304,Staff,Morality and Justice,F2F,3,40,M W F,9:05AM,9:55AM,WHIT 257
88755,PHIL,PHIL 1304,WJ Bowers,Morality and Justice,OnlineAsync,3,60,(ARR),(ARR),(ARR),00X
88756,PHIL,PHIL 1304,WJ Bowers,Morality and Justice,OnlineAsync,3,60,(ARR),(ARR),(ARR),00X
88758,PHIL,PHIL 1504,G Novack,Critical Thinking,F2F,3,30,M W,11:15AM,12:05PM,SURGE 104B
88759,PHIL,PHIL 1504,G Novack,Critical Thinking,F2F,3,30,M W,11:15AM,12:05PM,SURGE 104B
90577,PHIL,PHIL 1504,G Novack,Critical Thinking,F2F,3,30,M W,11:15AM,12:05PM,SURGE 104B
90578,PHIL,PHIL 1504,G Novack,Critical Thinking,F2F,3,30,M W,11:15AM,12:05PM,DER 1076
90579,PHIL,PHIL 1604,LK Patton,How Science Works,Hybrid,3,40,T R,2:00PM,3:15PM,PAM 1004
88760,PHIL,PHIL 2115,JC Klagge,Ancient/Medieval Philosophy,F2F,3,70,T R,12:30PM,1:45PM,SURGE 108B
88762,PHIL,PHIL 2304,C D'amato,Global Ethics,F2F,3,40,M W F,12:20PM,1:10PM,LITRV 1770
88763,PHIL,PHIL 2304,C D'amato,Global Ethics,F2F,3,40,T R,12:30PM,1:45PM,PAM 1008
88764,PHIL,PHIL 2304,C D'amato,Global Ethics,F2F,3,40,T R,9:30AM,10:45AM,PAM 3008
88765,PHIL,PHIL 2304,TJ Fuller,Global Ethics,OnlineAsync,3,60,(ARR),(ARR),(ARR),00X
88766,PHIL,PHIL 2304,TJ Fuller,Global Ethics,OnlineAsync,3,60,(ARR),(ARR),(ARR),00X
88767,PHIL,PHIL 2304,TJ Fuller,Global Ethics,OnlineAsync,3,60,(ARR),(ARR),(ARR),00X
88772,PHIL,PHIL 3015,Staff,Political Theory,F2F,3,40,T R,3:30PM,4:45PM,LITRV 1770
88773,PHIL,PHIL 3016,B Koch,Political Theory,F2F,3,40,T R,11:00AM,12:15PM,HUTCH 310
88774,PHIL,PHIL 3314,JM Horn,Ethical Theory,F2F,3,35,M W F,11:15AM,12:05PM,WHIT 277
88775,PHIL,PHIL 3324,Staff,Biomedical Ethics,F2F,3,35,M W F,11:15AM,12:05PM,PAM 1001
88776,PHIL,PHIL 3324,HR Wildman Short,Biomedical Ethics,F2F,3,35,T R,11:00AM,12:15PM,PAM 1001
90581,PHIL,PHIL 3324,HR Wildman Short,Biomedical Ethics,F2F,3,35,T R,9:30AM,10:45AM,PAM 1001
88778,PHIL,PHIL 3454,EP Lewis,Philosophy of Religion,F2F,3,40,M W F,1:25PM,2:15PM,ROB 103
88779,PHIL,PHIL 3505,G Novack,Modern Logic & Dev,F2F,3,50,M W F,9:05AM,9:55AM,GBJ 100
88780,PHIL,PHIL 3884,G Hersch,TS: Fairness,F2F,3,25,T R,12:30PM,1:45PM,NCB 130B
90582,PHIL,PHIL 4204,BC Jantzen,Philosophy of Mind,F2F,3,25,T R,9:30AM,10:45AM,MCB 134
90584,PHIL,PHIL 4214,JC Klagge,Metaphysics,F2F,3,30,T R,2:00PM,3:15PM,PAM 2001
90585,PHIL,PHIL 4334,D Lind,Jurisprudence,F2F,3,30,M W F,10:10AM,11:00AM,AA 7
90586,PHIL,PHIL 5004,D Hoek,Grad Prosem Phil,F2F,3,15,M W,4:00PM,5:15PM,GYM 347
90583,PHIL,PHIL 5204G,BC Jantzen,Intermediate Phil of Mind,F2F,3,10,T R,9:30AM,10:45AM,MCB 134
91744,PHIL,PHIL 5324,JM Horn,Metaethics,F2F,3,15,M W,2:30PM,3:45PM,GYM 347
90801,PHIL,PHIL 6334,W Parker,Adv Top Phil Sci,F2F,3,15,T R,12:30PM,1:45PM,MCB 212
90845,PHS,PHS 1004,KA Cross,PHS First Yr Experience,F2F,1,55,W,2:30PM,3:45PM,LITRV 1760
88798,PHS,PHS 1514,AH Smith,Personal Health,OnlineAsync,3,520,(ARR),(ARR),(ARR),00X
88799,PHS,PHS 2004,KJ Redican,Introduction to Public Health,F2F,3,176,T R,2:00PM,3:15PM,STEG N 145
90848,PHS,PHS 3014,RS Calder,Intro to Environmental Health,F2F,3,50,M,4:00PM,6:50PM,LITRV 1860
91490,PHS,PHS 3044,YR Gautam,Global Health Issues,F2F,3,30,T R,9:30AM,10:45AM,USLB 210
88804,PHS,PHS 3064,KJ Redican,Public Health Seminar,OnlineAsync,1,100,(ARR),(ARR),(ARR),00X
91491,PHS,PHS 3074,KJ Redican,Public Health Practicum Prep,F2F,1,50,T,5:00PM,5:50PM,LITRV 1760
88805,PHS,PHS 3534,AH Smith,Drug Education,OnlineAsync,3,475,(ARR),(ARR),(ARR),00X
88806,PHS,PHS 3634,CW Ruktanonchai,Epi Hlth and Disease,F2F,3,125,M W F,10:10AM,11:00AM,LITRV 1870
91471,PHS,PHS 3654,CW Ruktanonchai,Equity in Rural Health,F2F,3,45,T R,3:30PM,4:45PM,LITRV 1870
88807,PHS,PHS 4014,C Deagle,Public Health Planning & Eval,F2F,3,75,T R,11:00AM,12:15PM,FRALN 102
88808,PHS,PHS 4044,YR Gautam,Public Health Pol Adm,F2F,3,125,M W,2:30PM,3:45PM,LITRV 1870
88809,PHS,PHS 4064,N Ruktanonchai,Modeling Infectious Diseases,F2F,3,75,T R,2:00PM,3:15PM,SURGE 104D
88810,PHS,PHS 4074,YR Gautam,Practicum in Public Health,Hybrid,2,100,W,4:00PM,6:30PM,ENGEL 223
91482,PHS,PHS 4094,SE Plummer,Appalachian Community Research,F2F,3,15,T R,3:30PM,4:45PM,MCB 204
91492,PHS,PHS 4984,KJ Redican,SS: Practicum in Public Health,F2F,3,30,W,4:00PM,6:30PM,SEITZ 207
88816,PHS,PHS 5004,LL Hungerford,Foundations of Public Health,OnlineAsync,1,45,(ARR),(ARR),(ARR),00X
88817,PHS,PHS 5014,RS Calder,Environmental Health,F2F,3,75,T,4:00PM,6:50PM,VM 4B 129
88819,PHS,PHS 5024,N Ruktanonchai,Epi & Quant Meth Publ Hlth Lab,F2F,1,50,T,4:00PM,6:30PM,VM 2 121
88820,PHS,PHS 5025,NM Holt,Epi & Quant Meth Publ Hlth,F2F,3,50,T,10:00AM,12:50PM,VM 2 121
88821,PHS,PHS 5026,NM Holt,Epi & Quant Meth Publ Hlth,F2F,3,50,R,10:00AM,12:50PM,VM 2 121
88822,PHS,PHS 5054,SG Wenzel,Pblc Hlth Ldrshp & Interprof,F2F,2,50,M,12:00PM,1:50PM,VM 4B 129
88823,PHS,PHS 5204,SG Wenzel,Prin Community Health Ed,F2F,3,35,W,1:30PM,4:20PM,VM 2 121
88824,PHS,PHS 5214,KJ Redican,Prog Dev in Health Ed,OnlineAsync,3,45,(ARR),(ARR),(ARR),00X
88825,PHS,PHS 5234,C Deagle,Meth of Community Hlth Engmnt,F2F,3,30,T,1:00PM,3:50PM,VM 2 121
88826,PHS,PHS 5324,A Ruple,Pub Hlth Infect Contrl & Prev,F2F,3,55,M,2:00PM,5:00PM,VM 2 121
88827,PHS,PHS 5334,AS Bertke,Principles Infectious Diseases,F2F,3,50,M W,10:00AM,11:15AM,VM 2 121
88828,PHS,PHS 5344,AS Bertke,Neglected & Emerging Inf Dis,F2F,3,20,M,5:30PM,8:20PM,VMIA 220
91790,PHS,PHS 5714,Staff,Health of the Elderly,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
88830,PHS,PHS 5924,NM Holt,Capstone in Public Health,F2F,3,0,(ARR),(ARR),(ARR),00X
91765,PHS,PHS 5984,JM Gohlke,SS: Rural Environmental Health,F2F,3,20,M,8:30AM,11:20AM,VM 4B 129
88833,PHYS,PHYS 1055,CJ Ashall,Introduction to Astronomy,F2F,3,200,T R,3:30PM,4:45PM,LITRV 1670
88834,PHYS,PHYS 1155,JH Simonetti,Astronomy Laboratory,F2F,1,32,R,8:00PM,9:50PM,DER 4009
88835,PHYS,PHYS 1155,JH Simonetti,Astronomy Laboratory,F2F,1,32,M,8:00PM,9:50PM,DER 4009
88836,PHYS,PHYS 1155,JH Simonetti,Astronomy Laboratory,F2F,1,0,W,8:00PM,9:50PM,DER 4009
88837,PHYS,PHYS 1155,JH Simonetti,Astronomy Laboratory,F2F,1,32,T,8:00PM,9:50PM,DER 4009
88838,PHYS,PHYS 1155,JH Simonetti,Astronomy Laboratory,F2F,1,0,T,8:00PM,9:50PM,DER 4029
88839,PHYS,PHYS 1155,JH Simonetti,Astronomy Laboratory,F2F,1,0,R,8:00PM,9:50PM,DER 4029
88840,PHYS,PHYS 2074,JH Simonetti,Contemporary Physics,F2F,3,10,T R,12:30PM,1:45PM,ROB 210
88841,PHYS,PHYS 2205,DJ Osborne,General Physics,F2F,3,100,T R,11:00AM,12:15PM,ROB 210
88842,PHYS,PHYS 2205,K Papavasiliou,General Physics,F2F,3,150,M W,4:00PM,5:15PM,HAHN N 130
88843,PHYS,PHYS 2205,DJ Osborne,General Physics,F2F,3,150,T R,8:00AM,9:15AM,HAHN N 130
88844,PHYS,PHYS 2205,K Papavasiliou,General Physics,F2F,3,150,T R,3:30PM,4:45PM,HAHN N 130
88845,PHYS,PHYS 2206,VG Soghomonian,General Physics,F2F,3,150,T R,5:00PM,6:15PM,HAHN N 130
88846,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,R,4:40PM,6:30PM,DER 4009
88847,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,W,2:30PM,4:20PM,DER 4029
88848,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,R,2:30PM,4:20PM,DER 4029
88849,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,W,2:30PM,4:20PM,DER 4009
88850,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,W,4:40PM,6:30PM,DER 4029
88851,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,F,12:20PM,2:10PM,DER 4009
88852,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,F,12:20PM,2:10PM,DER 4029
88853,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,F,10:10AM,12:00PM,DER 4029
88854,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,R,10:10AM,12:00PM,DER 4029
88855,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,F,8:00AM,9:50AM,DER 4029
88856,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,F,8:00AM,9:50AM,DER 4009
88857,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,F,10:10AM,12:00PM,DER 4009
88858,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,R,8:00AM,9:50AM,DER 4009
88859,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,R,2:30PM,4:20PM,DER 4009
88860,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,R,8:00AM,9:50AM,DER 4029
88861,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,R,4:40PM,6:30PM,DER 4029
88862,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,R,12:20PM,2:10PM,DER 4009
88863,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,0,F,2:30PM,4:20PM,DER 4029
88864,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,0,F,2:30PM,4:20PM,DER 4009
88865,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,0,W,12:20PM,2:10PM,DER 4029
88866,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,W,4:40PM,6:30PM,DER 4009
88867,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,R,12:20PM,2:10PM,DER 4029
88868,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,R,10:10AM,12:00PM,DER 4009
88869,PHYS,PHYS 2215,TR Merritt,General Physics Laboratory,F2F,1,32,W,12:20PM,2:10PM,DER 4009
88870,PHYS,PHYS 2216,TR Merritt,General Physics Laboratory,F2F,1,32,T,10:10AM,12:00PM,DER 4009
88871,PHYS,PHYS 2216,TR Merritt,General Physics Laboratory,F2F,1,32,T,8:00AM,9:50AM,DER 4029
88872,PHYS,PHYS 2216,TR Merritt,General Physics Laboratory,F2F,1,32,M,4:40PM,6:30PM,DER 4029
88873,PHYS,PHYS 2216,TR Merritt,General Physics Laboratory,F2F,1,0,M,4:40PM,6:30PM,DER 4009
88874,PHYS,PHYS 2216,TR Merritt,General Physics Laboratory,F2F,1,32,T,10:10AM,12:00PM,DER 4029
88875,PHYS,PHYS 2216,TR Merritt,General Physics Laboratory,F2F,1,32,T,8:00AM,9:50AM,DER 4009
88876,PHYS,PHYS 2254,A Dua,Hello Quantum World!,F2F,3,25,T R,5:00PM,6:15PM,DAV 301
88877,PHYS,PHYS 2305,DJ Osborne,Foundations of Physics,F2F,4,40,M W F,10:10AM,11:00AM,HAHN N 130
88878,PHYS,PHYS 2305,JM Link,Foundations of Physics,F2F,4,0,T R,2:00PM,3:15PM,HAHN N 130
88879,PHYS,PHYS 2305,DJ Osborne,Foundations of Physics,F2F,4,40,M W F,10:10AM,11:00AM,HAHN N 130
88880,PHYS,PHYS 2305,DJ Osborne,Foundations of Physics,F2F,4,0,M W F,10:10AM,11:00AM,HAHN N 130
88882,PHYS,PHYS 2305,R Ashkar,Foundations of Physics,F2F,4,40,T R,11:00AM,12:15PM,HAHN N 130
88883,PHYS,PHYS 2305,R Ashkar,Foundations of Physics,F2F,4,40,T R,11:00AM,12:15PM,HAHN N 130
88884,PHYS,PHYS 2305,JM Link,Foundations of Physics,F2F,4,40,T R,12:30PM,1:45PM,HAHN N 130
88885,PHYS,PHYS 2305,JM Link,Foundations of Physics,F2F,4,40,T R,12:30PM,1:45PM,HAHN N 130
88886,PHYS,PHYS 2305,JM Link,Foundations of Physics,F2F,4,40,T R,12:30PM,1:45PM,HAHN N 130
88887,PHYS,PHYS 2305,R Ashkar,Foundations of Physics,F2F,4,0,T R,11:00AM,12:15PM,HAHN N 130
88888,PHYS,PHYS 2305,R Ashkar,Foundations of Physics,F2F,4,40,T R,11:00AM,12:15PM,HAHN N 130
88889,PHYS,PHYS 2305,JH Simonetti,Foundations of Physics,F2F,4,49,M W F,9:05AM,9:55AM,DER 3076
88902,PHYS,PHYS 2305,JM Link,Foundations of Physics,F2F,4,0,T R,2:00PM,3:15PM,HAHN N 130
88909,PHYS,PHYS 2305,AL Robinson,Foundations of Physics,F2F,4,49,M W F,9:05AM,9:55AM,LIBR 101S
88915,PHYS,PHYS 2305,T O'Donnell,Foundations of Physics,F2F,4,0,M W,5:30PM,6:45PM,HAHN N 130
88916,PHYS,PHYS 2305,T O'Donnell,Foundations of Physics,F2F,4,40,M W,5:30PM,6:45PM,HAHN N 130
88917,PHYS,PHYS 2305,T O'Donnell,Foundations of Physics,F2F,4,40,M W,5:30PM,6:45PM,HAHN N 130
88918,PHYS,PHYS 2305,T O'Donnell,Foundations of Physics,F2F,4,0,M W,5:30PM,6:45PM,HAHN N 130
88930,PHYS,PHYS 2305,JM Link,Foundations of Physics,F2F,4,40,T R,12:30PM,1:45PM,HAHN N 130
88931,PHYS,PHYS 2305,JM Link,Foundations of Physics,F2F,4,40,T R,2:00PM,3:15PM,HAHN N 130
88932,PHYS,PHYS 2305,JM Link,Foundations of Physics,F2F,4,40,T R,2:00PM,3:15PM,HAHN N 130
88933,PHYS,PHYS 2305,DJ Osborne,Foundations of Physics,F2F,4,40,M W F,10:10AM,11:00AM,HAHN N 130
88938,PHYS,PHYS 2306,F Lin,Foundations of Physics,F2F,4,40,M W F,1:25PM,2:15PM,HAHN N 130
88939,PHYS,PHYS 2306,KP Nelson,Foundations of Physics,F2F,4,40,M W F,8:00AM,8:50AM,HAHN N 130
88940,PHYS,PHYS 2306,KP Nelson,Foundations of Physics,F2F,4,40,M W F,8:00AM,8:50AM,HAHN N 130
88941,PHYS,PHYS 2306,KP Nelson,Foundations of Physics,F2F,4,40,M W F,9:05AM,9:55AM,HAHN N 130
88946,PHYS,PHYS 2306,KP Nelson,Foundations of Physics,F2F,4,0,M W F,8:00AM,8:50AM,HAHN N 130
88947,PHYS,PHYS 2306,F Lin,Foundations of Physics,F2F,4,40,M W F,1:25PM,2:15PM,HAHN N 130
88953,PHYS,PHYS 2306,F Lin,Foundations of Physics,F2F,4,0,M W F,12:20PM,1:10PM,HAHN N 130
88954,PHYS,PHYS 2306,F Lin,Foundations of Physics,F2F,4,40,M W F,11:15AM,12:05PM,HAHN N 130
88957,PHYS,PHYS 2306,F Lin,Foundations of Physics,F2F,4,40,M W F,1:25PM,2:15PM,HAHN N 130
88958,PHYS,PHYS 2306,F Lin,Foundations of Physics,F2F,4,40,M W F,12:20PM,1:10PM,HAHN N 130
88961,PHYS,PHYS 2306,KP Nelson,Foundations of Physics,F2F,4,40,M W F,9:05AM,9:55AM,HAHN N 130
88964,PHYS,PHYS 2306,F Lin,Foundations of Physics,F2F,4,40,M W F,12:20PM,1:10PM,HAHN N 130
88966,PHYS,PHYS 2306,F Lin,Foundations of Physics,F2F,4,40,M W F,11:15AM,12:05PM,HAHN N 130
88971,PHYS,PHYS 2306,RB Vogelaar,Foundations of Physics,F2F,4,40,M W,2:30PM,3:45PM,HAHN N 130
88972,PHYS,PHYS 2306,A Khan,Foundations of Physics,F2F,4,40,T R,9:30AM,10:45AM,HAHN N 130
88973,PHYS,PHYS 2306,A Khan,Foundations of Physics,F2F,4,0,T R,9:30AM,10:45AM,HAHN N 130
88974,PHYS,PHYS 2306,F Lin,Foundations of Physics,F2F,4,40,M W F,11:15AM,12:05PM,HAHN N 130
88975,PHYS,PHYS 2306,F Lin,Foundations of Physics,F2F,4,0,M W F,11:15AM,12:05PM,HAHN N 130
88988,PHYS,PHYS 2306,F Lin,Foundations of Physics,F2F,4,40,M W F,1:25PM,2:15PM,HAHN N 130
88989,PHYS,PHYS 2306,RB Vogelaar,Foundations of Physics,F2F,4,0,M W,2:30PM,3:45PM,HAHN N 130
88998,PHYS,PHYS 2306,KP Nelson,Foundations of Physics,F2F,4,40,M W F,9:05AM,9:55AM,HAHN N 130
88999,PHYS,PHYS 2306,KP Nelson,Foundations of Physics,F2F,4,0,M W F,9:05AM,9:55AM,HAHN N 130
89000,PHYS,PHYS 2306,KP Nelson,Foundations of Physics,F2F,4,0,M W F,8:00AM,8:50AM,HAHN N 130
89001,PHYS,PHYS 2306,F Lin,Foundations of Physics,F2F,4,40,M W F,12:20PM,1:10PM,HAHN N 130
89002,PHYS,PHYS 2306,A Khan,Foundations of Physics,F2F,4,40,T R,9:30AM,10:45AM,HAHN N 130
89003,PHYS,PHYS 2306,RB Vogelaar,Foundations of Physics,F2F,4,40,M W,2:30PM,3:45PM,HAHN N 130
89013,PHYS,PHYS 2306,A Khan,Foundations of Physics,F2F,4,40,T R,9:30AM,10:45AM,HAHN N 130
89014,PHYS,PHYS 2306,RB Vogelaar,Foundations of Physics,F2F,4,40,M W,2:30PM,3:45PM,HAHN N 130
89017,PHYS,PHYS 2324,KP Nelson,Thermal Physics Module,F2F,1,120,M,5:30PM,6:20PM,ROB 210
89018,PHYS,PHYS 2325,JH Simonetti,Seminar for Physics Majors,F2F,1,49,T,2:00PM,3:15PM,NCB 120
89019,PHYS,PHYS 2325,AL Robinson,Seminar for Physics Majors,F2F,1,49,T,2:00PM,3:15PM,NCB 120
89020,PHYS,PHYS 2334,KP Nelson,Waves and Sound Module,F2F,1,52,T,5:00PM,5:45PM,ROB 105
89021,PHYS,PHYS 2344,KP Nelson,Optics Module,F2F,1,120,W,5:30PM,6:20PM,ROB 210
89051,PHYS,PHYS 3324,LE Piilonen,Modern Physics,F2F,4,90,M W F,10:10AM,11:00AM,NCB 220
89054,PHYS,PHYS 3355,LB Anderson,Intermediate Mechanics,F2F,3,72,T R,3:30PM,4:45PM,NCB 210
89055,PHYS,PHYS 3405,JA Gray,Intermed Elec & Mag,F2F,3,72,T R,11:00AM,12:15PM,NCB 210
89056,PHYS,PHYS 3655,N Arav,Introduction to Astrophysics,F2F,3,120,M W F,11:15AM,12:05PM,ROB 210
89057,PHYS,PHYS 4224,AL Robinson,Physics Teaching and Learning,F2F,2,35,F,1:25PM,3:25PM,ROB 116
89059,PHYS,PHYS 4315,JJ Heremans,Modern Experimental Physics,F2F,2,0,T R,2:00PM,4:45PM,HAHN N 109
